"sistema","codigo_reservatorio","reservatorio","res_latitude","res_longitude","municipio","codigo_municipio_ibge","estado_nome","estado_sigla","rio","sub_bacia","bacia"
"nordeste_semiarido",12149,"CURSAÍ",-7.877746,-35.175019,"PAUDALHO",2610608,"Pernambuco","PE","RIO CURSAÍ","CAPIBARIBE","CAPIBARIBE"
"nordeste_semiarido",12150,"DELMIRO GOUVEIA (SINIMBU)",-9.38028,-37.989303,"DELMIRO GOUVÉIA",2702405,"Alagoas","AL","RIO SINUMBU","SÃO FRANCISCO","SÃO FRANCISCO"
"nordeste_semiarido",12151,"DESTERRO",-4.058951,-39.115126,"CARIDADE",2303006,"Ceará","CE","RIACHO DO MEL","CURU","CURU"
"nordeste_semiarido",12152,"DIAMANTE",-3.598944,-40.864079,"COREAÚ",2304004,"Ceará","CE","RIACHO BOUQUEIRÃO","COREAÚ","COREAÚ"
"nordeste_semiarido",12153,"DO CORONEL",-6.703282,-39.952873,"ANTONINA DO NORTE",2300804,"Ceará","CE","RIACHO LAJES","ALTO JAGUARIBE","ALTO JAGUARIBE"
"nordeste_semiarido",12154,"DOIS RIACHOS",-9.41702,-37.097301,"DOIS RIACHOS",2702504,"Alagoas","AL","SEM RIO - DOIS RIACHOS","S.FCO./IPANEMA","S.FCO./IPANEMA"
"nordeste_semiarido",12155,"DOURADO",-6.24721,-36.509045,"CURRAIS NOVOS",2403103,"Rio Grande do Norte","RN","RIO CURRAIS NOVOS","PIRANHAS/ASSU","PIRANHAS/ASSU"
"nordeste_semiarido",12156,"DUAS ESTRADAS",-6.7084,-35.413911,"DUAS ESTRADAS",2505808,"Paraíba","PB","RIO CAMARATUBA","CAMARATUBA","CAMARATUBA"
"nordeste_semiarido",12157,"DUAS SERRAS",-8.229843,-36.719556,"POÇÃO",2611200,"Pernambuco","PE","RIO DUAS SERRAS","IPOJUCA","IPOJUCA"
"nordeste_semiarido",12158,"DUAS UNAS",-8.092084,-35.038967,"JABOATÃO",2607901,"Pernambuco","PE","RIO DUAS UNAS","GL-2","GL-2"
"nordeste_semiarido",12159,"EDSON QUEIROZ",-4.215132,-40.066738,"SANTA QUITÉRIA",2312205,"Ceará","CE","RIO GROAÍRAS","ACARAÚ","ACARAÚ"
"nordeste_semiarido",12160,"EMA",-5.779064,-38.346553,"IRACEMA",2306009,"Ceará","CE","RIACHO BONSUCESSO","MÉDIO JAGUARIBE","MÉDIO JAGUARIBE"
"nordeste_semiarido",12161,"EMAS",-7.075669,-37.734506,"EMAS",2505907,"Paraíba","PB","RIACHO CAMPO GRANDE","PIANCÓ","PIANCÓ"
"nordeste_semiarido",12162,"EMÍDIO",-7.092153,-35.924665,"MONTADAS",2509503,"Paraíba","PB","SEM RIO - EMÍDIO","MAMANGUAPE","MAMANGUAPE"
"nordeste_semiarido",12163,"ENCANTO",-6.123128,-38.317084,"ENCANTO",2403301,"Rio Grande do Norte","RN","RIACHO ENCANTO","APODI/MOSSORÓ","APODI/MOSSORÓ"
"nordeste_semiarido",12164,"ENG. ARMANDO RIBEIRO GONÇALVES",-5.669425,-36.885484,"AÇU",2400208,"Rio Grande do Norte","RN","RIO PIRANHAS","ALTO PIRANHAS","ALTO PIRANHAS"
"nordeste_semiarido",12165,"ENGENHEIRO ARCOVERDE",-6.908189,-37.588828,"CONDADO",2504504,"Paraíba","PB","RIO TAMBORIL","MÉDIO PIRANHAS","MÉDIO PIRANHAS"
"nordeste_semiarido",12166,"ENGENHEIRO ÁVIDOS",-6.986346,-38.453743,"CAJAZEIRAS",2503704,"Paraíba","PB","RIO MOXOTÓ","ALTO PIRANHAS","ALTO PIRANHAS"
"nordeste_semiarido",12167,"ENGENHEIRO CAMACHO (TAMBORIL II)",-7.89668,-40.149495,"OURICURI",2609907,"Pernambuco","PE","RIO TABOCAS","BRÍGIDA","BRÍGIDA"
"nordeste_semiarido",12168,"ENGENHEIRO FRANCISCO SABOIA",-8.508764,-37.705232,"IBIMIRIM",2606606,"Pernambuco","PE","RIO BITURI","MOXOTÓ","MOXOTÓ"
"nordeste_semiarido",12169,"ENGENHEIRO GERCINO PONTES (TABOCAS)",-8.024065,-36.141175,"CARUARU",2604106,"Pernambuco","PE","RIO TIMBAÚBA","CAPIBARIBE","CAPIBARIBE"
"nordeste_semiarido",12170,"ENGENHEIRO SEVERINO GUERRA (BITURY)",-8.310826,-36.425485,"BELO JARDIM",2601706,"Pernambuco","PE","RIO PIRANHAS","ALTO PIRANHAS","ALTO PIRANHAS"
"nordeste_semiarido",12171,"ENTREMONTES",-8.229534,-39.896179,"PARNAMIRIM",2610400,"Pernambuco","PE","RIO SÃO PEDRO","BRÍGIDA","BRÍGIDA"
"nordeste_semiarido",12172,"EPITÁCIO PESSOA",-7.487324,-36.139561,"BOQUEIRÃO",2502508,"Paraíba","PB","RIO PARAÍBA","ALTO PARAÍBA","ALTO PARAÍBA"
"nordeste_semiarido",12173,"ESCONDIDO",-6.192685,-37.54289,"BELÉM DO BREJO DA CRUZ",2502003,"Paraíba","PB","RIACHO DOS PORCOS","MÉDIO PIRANHAS","MÉDIO PIRANHAS"
"nordeste_semiarido",12174,"ESGUICHO",-6.732747,-36.954561,"OURO BRANCO",2408508,"Rio Grande do Norte","RN","RIO QUIPAUÁ","PIRANHAS/ASSU","PIRANHAS/ASSU"
"nordeste_semiarido",12175,"ESTREITO",-7.360476,-40.941878,"PADRE MARCOS",2207207,"Piauí","PI","RIO VERDE PEQUENO","CANINDÉ","CANINDÉ"
"nordeste_semiarido",12176,"ESTREITO",-14.828179,-42.80833,"URANDI",2932606,"Bahia","BA","RIO CURIMATÁ","GURGUEIA","GURGUEIA"
"nordeste_semiarido",12177,"FAÉ",-6.159993,-39.219117,"QUIXELÔ",2311355,"Ceará","CE","RIACHO FAÉ","ALTO JAGUARIBE","ALTO JAGUARIBE"
"nordeste_semiarido",12178,"FARIAS DE SOUSA",-4.766827,-40.58365,"NOVA RUSSAS",2309300,"Ceará","CE","RIACHO CURTUME","ACARAÚ","ACARAÚ"
"nordeste_semiarido",12179,"FARINHA",-7.078278,-37.245164,"PATOS",2510808,"Paraíba","PB","RIO DA FARINHA","ESPINHARAS","ESPINHARAS"
"nordeste_semiarido",12180,"FATIMA",-7.015638,-41.55611,"PICOS",2208007,"Piauí","PI","RIO MACACOS","CANINDÉ","CANINDÉ"
"nordeste_semiarido",12181,"FAVELAS",-5.983237,-40.123654,"TAUÁ",2313302,"Ceará","CE","RIACHO FAVELAS","ALTO JAGUARIBE","ALTO JAGUARIBE"
"nordeste_semiarido",12182,"FELISMINA DE QUEIROZ",-6.854892,-36.408135,"SERIDÓ",2515401,"Paraíba","PB","RIO SERIDÓ","PIRANHAS/ASSU","PIRANHAS/ASSU"
"nordeste_semiarido",12183,"FLECHAS",-6.304164,-38.249732,"JOSÉ DA PENHA",2406007,"Rio Grande do Norte","RN","RIACHO FLECHAS","APODI/MOSSORÓ","APODI/MOSSORÓ"
"nordeste_semiarido",12184,"FLOR DO CAMPO",-5.571047,-40.67401,"NOVO ORIENTE",2309409,"Ceará","CE","RIO POTI","PARNAÍBA","PARNAÍBA"
"nordeste_semiarido",12185,"FLORES",-5.064617,-44.664531,"JOSELÂNDIA",2105609,"Maranhão","MA","SEM RIO - FLORES","GRAJAÚ/MEARIM","GRAJAÚ/MEARIM"
"nordeste_semiarido",12186,"FOGAREIRO",-5.166128,-39.490471,"QUIXERAMOBIM",2311405,"Ceará","CE","RIO QUIXERAMOBIM","BANABUIÚ","BANABUIÚ"
"nordeste_semiarido",12187,"FORQUILHA",-3.798223,-40.25604,"FORQUILHA",2304350,"Ceará","CE","RIACHO OFICINA","ACARAÚ","ACARAÚ"
"nordeste_semiarido",12188,"FORQUILHA II",-5.764654,-40.161904,"TAUÁ",2313302,"Ceará","CE","RIO CARRAPATEIRAS","ALTO JAGUARIBE","ALTO JAGUARIBE"
"nordeste_semiarido",12189,"FRANÇA",-11.560382,-40.602418,"PIRITIBA/MIGUEL CALMON",NA,"Bahia","BA","RIO JACUÍPE","PARAGUAÇU","PARAGUAÇU"
"nordeste_semiarido",12190,"FRIOS",-3.690274,-39.296003,"UMIRIM",2313757,"Ceará","CE","RIO FRIOS","CURU","CURU"
"nordeste_semiarido",12191,"FRUTUOSO II",-7.116491,-38.191233,"AGUIAR",2500205,"Paraíba","PB","RIACHO DA LAJE","PIANCÓ","PIANCÓ"
"nordeste_semiarido",12192,"FUNIL",-14.228982,-39.46305,"UBAITABA",2932200,"Bahia","BA","RIO DE CONTAS","CONTAS","CONTAS"
"nordeste_semiarido",12193,"GAMELA",-6.57461,-38.608649,"TRIUNFO",2516805,"Paraíba","PB","RIACHO CAMBITO","PEIXE","PEIXE"
"nordeste_semiarido",12194,"GANGORRA",-3.169716,-40.862244,"GRANJA",2304707,"Ceará","CE","RIACHO GANGORRA","COREAÚ","COREAÚ"
"nordeste_semiarido",12195,"GAVIÃO",-3.90621,-38.555872,"PACATUBA",2309706,"Ceará","CE","RIO COCÓ","METROPOLITANA","METROPOLITANA"
"nordeste_semiarido",12196,"GAVIÃO",-7.357745,-35.739232,"FAGUNDES",2506103,"Paraíba","PB","RIACHO QUATI","MÉDIO PARAÍBA","MÉDIO PARAÍBA"
"nordeste_semiarido",12197,"GENERAL SAMPAIO",-4.062405,-39.454351,"GENERAL SAMPAIO",2304608,"Ceará","CE","RIO CURU","CURU","CURU"
"nordeste_semiarido",12198,"GERARDO ATIMBONE",-3.834943,-39.988826,"SOBRAL",2312908,"Ceará","CE","SEM RIO - GERARDO ATIMBONE","LITORAL","LITORAL"
"nordeste_semiarido",12199,"GLÓRIA",-7.540046,-37.789327,"JURU",2508000,"Paraíba","PB","RIACHO DA GLÓRIA","PIANCÓ","PIANCÓ"
"nordeste_semiarido",12200,"GLÓRIA",-10.236636,-37.404921,"N. S. DA GLÓRIA",2804508,"Sergipe","SE","RIACHO PAU DO CEDRO","SERGIPE","SERGIPE"
"nordeste_semiarido",12201,"GOITÁ",-7.969569,-35.115681,"GLÓRIA DO GOITA",2606101,"Pernambuco","PE","RIO GOITÁ","CAPIBARIBE","CAPIBARIBE"
"nordeste_semiarido",12202,"GOMES",-7.480894,-38.730379,"MAURITI",2308104,"Ceará","CE","RIACHO GOMES","SALGADO","SALGADO"
"nordeste_semiarido",12203,"GRAMAME-MAMUABA",-7.292553,-34.959642,"CONDE",2504603,"Paraíba","PB","RIO GRAMAME/MAMUABA","GRAMAME-MAMUABA","GRAMAME-MAMUABA"
"nordeste_semiarido",12204,"GRAVATÁ",-8.995104,-37.683309,"MATA GRANDE",2705002,"Alagoas","AL","RIACHO GRAVATÁ","CURU","CURU"
"nordeste_semiarido",12205,"GUARAREMA",-7.489534,-35.165267,"ALIANÇA",2600708,"Pernambuco","PE","RIACHO","PAJEÚ","PAJEÚ"
"nordeste_semiarido",12206,"GURJÃO",-7.248003,-36.495555,"GURJÃO",2506509,"Paraíba","PB","RIACHO DAS COBRAS","UNA","UNA"
"nordeste_semiarido",12207,"GURJÃO",-8.6425,-36.5808,"CAPOEIRAS",2603801,"Pernambuco","PE","RIO UNA","TAPEROÁ","TAPEROÁ"
"nordeste_semiarido",12208,"INGAZEIRA",-8.612289,-36.912319,"VENTUROSA",2616001,"Pernambuco","PE","RIO IPANEMA","IPANEMA","IPANEMA"
"nordeste_semiarido",12209,"INGAZEIRAS",-8.138241,-41.163459,"PAULISTANA",2207801,"Piauí","PI","RIO CANINDÉ","CANINDÉ","CANINDÉ"
"nordeste_semiarido",12210,"INHARÉ",-6.194715,-36.019786,"SANTA CRUZ",2411205,"Rio Grande do Norte","RN","RIO INHARÉ","TRAIRI","TRAIRI"
"nordeste_semiarido",12211,"INHUMAS",-8.990116,-36.382606,"PALMEIRINA",2610103,"Pernambuco","PE","RIO INHUMAS","MUNDAÚ","MUNDAÚ"
"nordeste_semiarido",12212,"IPANEMINHA",-8.367306,-36.857619,"PESQUEIRA",2610905,"Pernambuco","PE","RIO IPANEMA","IPANEMA","IPANEMA"
"nordeste_semiarido",12213,"IPITANGA I",-12.897653,-38.383338,"SALVADOR",2927408,"Bahia","BA","RIO IPITANGA","RECONCAVO NORTE","RECONCAVO NORTE"
"nordeste_semiarido",12214,"IPITANGA II",-12.859882,-38.397383,"SALVADOR",2927408,"Bahia","BA","SEM RIO - IPITANGA II","RECONCAVO NORTE","RECONCAVO NORTE"
"nordeste_semiarido",12215,"ITABAIANA",-10.670284,-37.410314,"ITABAIANA",2802908,"Sergipe","SE","RIACHO MARCELA","SERGIPE","SERGIPE"
"nordeste_semiarido",12216,"ITANS",-6.490067,-37.066594,"CAICÓ",2402006,"Rio Grande do Norte","RN","RIO BARRA NOVA","PIRANHAS/ASSU","PIRANHAS/ASSU"
"nordeste_semiarido",12217,"ITAPEBUSSU",-4.058587,-38.903601,"MARANGUAPE",2307700,"Ceará","CE","RIO SÃO GONÇALO","METROPOLITANA","METROPOLITANA"
"nordeste_semiarido",12218,"ITAÚNA",-3.152617,-41.167898,"GRANJA",2304707,"Ceará","CE","RIACHO TIMONHA","COREAÚ","COREAÚ"
"nordeste_semiarido",12219,"JABURU I",-3.865157,-41.113463,"UBAJARA",2313609,"Ceará","CE","RIO JABURU","PARNAÍBA","PARNAÍBA"
"nordeste_semiarido",12220,"JABURU II",-5.416307,-40.479782,"INDEPENDÊNCIA",2305605,"Ceará","CE","RIO JABURU","PARNAÍBA","PARNAÍBA"
"nordeste_semiarido",12221,"JACARÉ DOS HOMENS",-9.663621,-37.223358,"JACARÉ DOS HOMENS",2703403,"Alagoas","AL","RIACHO CURRAIS","S.FCO./JACARÉ","S.FCO./JACARÉ"
"nordeste_semiarido",12222,"JANGADA",-6.81888,-35.118589,"MAMANGUAPE",2508901,"Paraíba","PB","SEM RIO - JANGADA","MAMANGUAPE","MAMANGUAPE"
"nordeste_semiarido",12223,"JAPI II",-6.345652,-35.795412,"SÃO JOSÉ DO CAMPESTRE",2412302,"Rio Grande do Norte","RN","RIO JAPI","JACU","JACU"
"nordeste_semiarido",12224,"JARAMATAIA",-9.680575,-36.975051,"JARAMATAIA",2703700,"Alagoas","AL","RIACHO DO SERTÃO","S.FCO./TRAIPU","S.FCO./TRAIPU"
"nordeste_semiarido",12225,"JATOBÁ",-5.605528,-39.236515,"MILHÃ",2308351,"Ceará","CE","RIACHO TRAÍRAS","BANABUIÚ","BANABUIÚ"
"nordeste_semiarido",12226,"JATOBÁ I",-7.060993,-37.272396,"PATOS",2510808,"Paraíba","PB","RIACHO DAS MARÉS","ESPINHARAS","ESPINHARAS"
"nordeste_semiarido",12227,"JATOBÁ II",-7.718403,-37.990344,"PRINCESA ISABEL",2512309,"Paraíba","PB","RIACHO GRAVATÁ","CURU","CURU"
"nordeste_semiarido",12228,"JAZIGO",-7.999566,-38.241698,"SERRA TALHADA",2613909,"Pernambuco","PE","RIO PAJEÚ","PAJEÚ","PAJEÚ"
"nordeste_semiarido",12229,"JENIPAPEIRO",-6.961745,-38.164538,"SÃO JOSÉ L.TAPADA",2514206,"Paraíba","PB","RIO JENIPAPEIRO","MÉDIO JAGUARIBE","MÉDIO JAGUARIBE"
"nordeste_semiarido",12230,"JENIPAPEIRO",-5.812778,-39.24676,"DEP. IRAPUAN PINHEIRO",2304269,"Ceará","CE","RIACHO JENIPAPEIRO","ALTO PIRANHAS","ALTO PIRANHAS"
"nordeste_semiarido",12231,"JENIPAPEIRO (BUIU)",-7.325217,-37.759153,"OLHO D'AGUA",2510402,"Paraíba","PB","SEM RIO - JENIPAPEIRO (BUIU)","PIANCÓ","PIANCÓ"
"nordeste_semiarido",12232,"JENIPAPEIRO II",-6.674168,-38.754474,"BAIXIO",2301802,"Ceará","CE","SEM RIO - JENIPAPEIRO II","SALGADO","SALGADO"
"nordeste_semiarido",12233,"JENIPAPO",-8.454167,-42.162882,"S. JOÃO DO PIAUÍ",2210003,"Piauí","PI","RIO PIAUÍ","CANINDÉ","CANINDÉ"
"nordeste_semiarido",12234,"JEREMIAS",-7.288422,-37.098658,"DESTERRO",2505402,"Paraíba","PB","RIACHO DESTERRO","TAPEROÁ","TAPEROÁ"
"nordeste_semiarido",12235,"JERIMUM",-3.837034,-39.690608,"IRAUÇUBA",2306108,"Ceará","CE","RIO CAXITORÉ","CURU","CURU"
"nordeste_semiarido",12236,"JESUS MARIA JOSÉ",-6.474267,-38.172993,"TENENTE ANANIAS",2414100,"Rio Grande do Norte","RN","RIO SÃO BRAZ","APODI/MOSSORÓ","APODI/MOSSORÓ"
"nordeste_semiarido",12237,"JOANA",-4.440113,-41.473561,"PEDRO II",2207900,"Piauí","PI","RIO CORRENTE","POTI","POTI"
"nordeste_semiarido",12238,"JOANES I",-12.835954,-38.324235,"LAURO DE FREITAS",2919207,"Bahia","BA","RIO JOANES","RECONCAVO NORTE","RECONCAVO NORTE"
"nordeste_semiarido",12239,"JOANES II",-12.674858,-38.380421,"CAMAÇARI",2905701,"Bahia","BA","RIO JOANES","RECONCAVO NORTE","RECONCAVO NORTE"
"nordeste_semiarido",12240,"JOAQUIM TÁVORA",-5.949098,-38.831155,"JAGUARIBE",2306900,"Ceará","CE","RIO CANINDÉ","CANINDÉ","CANINDÉ"
"nordeste_semiarido",12241,"JOSÉ RODRIGUES",-7.319463,-35.778671,"CAMPINA GRANDE",2504009,"Paraíba","PB","RIO SURRÃO","MÉDIO PARAÍBA","MÉDIO PARAÍBA"
"nordeste_semiarido",12242,"JUA",-8.115604,-38.897913,"MIRANDIBA",2609303,"Pernambuco","PE","RIACHO DA VÁRZEA","TERRA NOVA","TERRA NOVA"
"nordeste_semiarido",12243,"JUCAZINHO",-7.966766,-35.741997,"SURUBIM/CUMARU",NA,"Pernambuco","PE","RIO CAPIBARIBE","CAPIBARIBE","CAPIBARIBE"
"nordeste_semiarido",12244,"JUNCO",-6.891951,-39.215447,"GRANJEIRO",2304806,"Ceará","CE","SEM RIO - JUNCO","SALGADO","SALGADO"
"nordeste_semiarido",12245,"LAGOA DE EXTREMOZ",-5.705536,-35.281514,"EXTREMOZ",2403608,"Rio Grande do Norte","RN","SEM RIO - LAGOA DE EXTREMOZ","DOCE - RN","DOCE - RN"
"nordeste_semiarido",12246,"LAGOA DO ARROZ",-6.798214,-38.570256,"CAJAZEIRAS",2503704,"Paraíba","PB","RIACHO CACARÉ","PEIXE","PEIXE"
"nordeste_semiarido",12247,"LAGOA DO BARRO",-7.7723,-40.376285,"ARARIPINA",2601102,"Pernambuco","PE","RIACHO SÃO JOSÉ CÔCOS","BRÍGIDA","BRÍGIDA"
"nordeste_semiarido",12248,"LAGOA DO BONFIM",-6.03768,-35.211006,"NÍSIA FLORESTA",2408201,"Rio Grande do Norte","RN","SEM RIO LAGOA DO BONFIM","F.LIT.LESTE DE ESCOAM.DIFUSO","F.LIT.LESTE DE ESCOAM.DIFUSO"
"nordeste_semiarido",12249,"LAGOA DO BOQUEIRÃO",-5.225761,-35.529507,"TOUROS",2414407,"Rio Grande do Norte","RN","RIO BOQUEIRÃO","BOQUEIRÃO","BOQUEIRÃO"
"nordeste_semiarido",12250,"LAGOA DO MATIAS",-6.736711,-35.58085,"BANANEIRAS",2501500,"Paraíba","PB","RIACHO BANANEIRAS","MAMANGUAPE","MAMANGUAPE"
"nordeste_semiarido",12251,"LAGOA DO MEIO",-7.165362,-36.758605,"TAPEROÁ",2516508,"Paraíba","PB","RIACHO MANIÇOBA","TAPEROÁ","TAPEROÁ"
"nordeste_semiarido",12252,"LAGOA DO RANCHO",-9.957911,-37.444721,"PORTO DA FOLHA",2805604,"Sergipe","SE","RIACHO JABUTI","SÃO FRANCISCO","SÃO FRANCISCO"
"nordeste_semiarido",12253,"LAJE DO GATO",-7.657001,-37.650207,"AFOGADOS DA INGAZEIRA",2600104,"Pernambuco","PE","RIACHO MENIÇOBA","PAJEÚ","PAJEÚ"
"nordeste_semiarido",12254,"LIMA CAMPOS",-6.402143,-38.956582,"ICÓ",2305407,"Ceará","CE","RIACHO SÃO JOÃO","SALGADO","SALGADO"
"nordeste_semiarido",12255,"LIVRAMENTO (RUSSOS)",-7.373179,-36.901641,"LIVRAMENTO",2508505,"Paraíba","PB","SEM RIO - LIVRAMENTO (RUSSOS)","TAPEROÁ","TAPEROÁ"
"nordeste_semiarido",12256,"LOPES II",-7.871896,-39.934211,"BODOCÓ",2602001,"Pernambuco","PE","RIACHO GRAVATÁ","CURU","CURU"
"nordeste_semiarido",12257,"LUCRÉCIA",-6.118488,-37.818818,"LUCRÉCIA",2406908,"Rio Grande do Norte","RN","RIACHO MINEIRO","APODI/MOSSORÓ","APODI/MOSSORÓ"
"nordeste_semiarido",12258,"LUIZ VIEIRA (BRUMADO)",-13.568465,-41.824091,"RIO DE CONTAS",2926707,"Bahia","BA","RIO BRUMBADO","RIO DE CONTAS","RIO DE CONTAS"
"nordeste_semiarido",12259,"MACACOS",-4.799858,-38.709435,"IBARETAMA",2305266,"Ceará","CE","RIACHO MACACOS","METROPOLITANA","METROPOLITANA"
"nordeste_semiarido",12260,"MADEIRO",-6.188756,-38.553398,"PEREIRO",2310803,"Ceará","CE","RIO MADEIRO","MÉDIO JAGUARIBE","MÉDIO JAGUARIBE"
"nordeste_semiarido",12261,"MÃE D'ÁGUA",-7.02418,-37.985353,"COREMAS",2504801,"Paraíba","PB","RIO PIANCÓ/AGUIAR","PIANCÓ","PIANCÓ"
"nordeste_semiarido",12262,"MÃE D'ÁGUA",-7.315014,-37.216531,"ITAPETIM",2607703,"Pernambuco","PE","RIO PAJEÚ","PAJEÚ","PAJEÚ"
"nordeste_semiarido",12263,"MAJOR IZIDORO",-9.535228,-36.976479,"MAJOR ISIDORO",2704401,"Alagoas","AL","SEM RIO - MAJOR IZIDORO","SÃO FRANCISCO","SÃO FRANCISCO"
"nordeste_semiarido",12264,"MALCOZINHADO",-4.107954,-38.290392,"CASCAVEL",2303501,"Ceará","CE","RIACHO MALCOZINHADO","METROPOLITANA","METROPOLITANA"
"nordeste_semiarido",12265,"MALHADA VERMELHA",-5.784273,-37.916127,"SEVERIANO MELO",2413607,"Rio Grande do Norte","RN","RIACHO GRANDE","MÉDIO PIRANHAS","MÉDIO PIRANHAS"
"nordeste_semiarido",12266,"MALHADINHA",-9.339034,-42.441243,"DIRCEU ARCO VERDE",2203354,"Piauí","PI","RIACHO RIACHINHO","CANINDÉ","CANINDÉ"
"nordeste_semiarido",12267,"MAMOEIRO",-6.782187,-40.070153,"ANTONINA DO NORTE",2300804,"Ceará","CE","SEM RIO - MAMOEIRO","ALTO JAGUARIBE","ALTO JAGUARIBE"
"nordeste_semiarido",12268,"MANOEL BALBINO",-7.107291,-39.3293,"JUAZEIRO DO NORTE",2307304,"Ceará","CE","RIACHO DOS CARNEIROS","SALGADO","SALGADO"
"nordeste_semiarido",12269,"MARAVILHA",-9.227575,-37.393604,"MARAVILHA",2704609,"Alagoas","AL","RIACHO SENHOR DEUS","SÃO FRANCISCO","SÃO FRANCISCO"
"nordeste_semiarido",12270,"MARCELINO VIEIRA",-6.329243,-38.175601,"MARCELINO VIEIRA",2407302,"Rio Grande do Norte","RN","RIACHO DO ALBUQUERQUE","APODI/MOSSORÓ","APODI/MOSSORÓ"
"nordeste_semiarido",12271,"MARECHAL DUTRA",-6.425423,-36.602389,"ACARI",2400109,"Rio Grande do Norte","RN","RIO ACAUÃ","PIRANHAS/ASSU","PIRANHAS/ASSU"
"nordeste_semiarido",12272,"MARÉS",-7.153465,-34.91105,"JOÃO PESSOA",2507507,"Paraíba","PB","RIO MARÉS","BAIXO PARAÍBA","BAIXO PARAÍBA"
"nordeste_semiarido",12273,"MARRECAS / CUSTÓDIA",-8.076001,-37.596325,"CUSTÓDIA",2605103,"Pernambuco","PE","RIACHO QUITIMBÚ","MOXOTÓ","MOXOTÓ"
"nordeste_semiarido",12274,"MARTINÓPOLE",-3.236147,-40.614267,"MARTINÓPOLE",2307908,"Ceará","CE","RIACHO RIMA","COREAÚ","COREAÚ"
"nordeste_semiarido",12275,"MASSARANDUBA",-7.154023,-35.728109,"MASSARANDUBA",2509206,"Paraíba","PB","SEM RIO - MASSARANDUBA","MAMANGUAPE","MAMANGUAPE"
"nordeste_semiarido",12276,"MATRIZ DA LUZ",-8.023166,-35.080789,"SÃO LOURENÇO DA MATA",2613701,"Pernambuco","PE","RIO PIXAÓ","CAPIBARIBE","CAPIBARIBE"
"nordeste_semiarido",12277,"MENDUBIM",-5.649309,-36.930034,"AÇU",2400208,"Rio Grande do Norte","RN","RIO PARAÚ","PIRANHAS/ASSU","PIRANHAS/ASSU"
"nordeste_semiarido",12278,"MILHÃ (E. GONÇALVES)",-7.14188,-35.955177,"PUXINANÃ",2512408,"Paraíba","PB","SEM RIO - MILHÃ","MÉDIO PARAÍBA","MÉDIO PARAÍBA"
"nordeste_semiarido",12279,"MIRORÓS (MANOEL NOVAIS)",-11.460509,-42.344219,"IBIPEBA",2912400,"Bahia","BA","RIO VERDE","SÃO FRANCISCO","SÃO FRANCISCO"
"nordeste_semiarido",12280,"MISSI",-3.472181,-39.859596,"MIRAIMA",2308377,"Ceará","CE","SEM RIO - MISSI","LITORAL","LITORAL"
"nordeste_semiarido",12281,"MONSENHOR TABOSA",-4.809137,-40.012365,"MONSENHOR TABOSA",2308609,"Ceará","CE","RIO QUIXERAMOBIM","BANABUIÚ","BANABUIÚ"
"nordeste_semiarido",12282,"MORCEGO",-5.881037,-37.345529,"CAMPO GRANDE",2401305,"Rio Grande do Norte","RN","RIACHO CACHOEIRINHA","APODI/MOSSORÓ","APODI/MOSSORÓ"
"nordeste_semiarido",12283,"MORORO",-8.494396,-36.945172,"PEDRA",2610806,"Pernambuco","PE","RIACHO MORORÓ","IPANEMA","IPANEMA"
"nordeste_semiarido",12284,"MORRINHOS",-14.571472,-40.301611,"POÇÕES",2925105,"Bahia","BA","SEM RIO - MORRINHOS","RIO DE CONTAS","RIO DE CONTAS"
"nordeste_semiarido",12285,"MUCUTÚ",-7.134579,-36.662191,"JUAZERINHO",2507705,"Paraíba","PB","SEM RIO MUCUTÚ","TAPEROÁ","TAPEROÁ"
"nordeste_semiarido",12286,"MULUNGU",-8.63145,-37.130428,"BUÍQUE",2602803,"Pernambuco","PE","RIACHO MULUNGU","BANABUIÚ","BANABUIÚ"
"nordeste_semiarido",12287,"MUNDAÚ",-3.633621,-39.516132,"URUBURETAMA",2313807,"Ceará","CE","RIO MUNDAÚ","LITORAL","LITORAL"
"nordeste_semiarido",12288,"MUNDO NOVO",-6.401582,-37.069435,"CAICÓ",2402006,"Rio Grande do Norte","RN","RIO PEDRA BRANCA","PIRANHAS/ASSU","PIRANHAS/ASSU"
"nordeste_semiarido",12289,"MUQUÉM",-6.61059,-39.482623,"CARIÚS",2303303,"Ceará","CE","RIACHO MUQUÉM","ALTO JAGUARIBE","ALTO JAGUARIBE"
"nordeste_semiarido",12290,"NAMORADO",-7.386437,-36.533921,"SÃO JOÃO DO CARIRI",2514008,"Paraíba","PB","RIACHO NAMORADO","TAPEROÁ","TAPEROÁ"
"nordeste_semiarido",12291,"NILO COELHO",-8.227566,-39.373266,"TERRA NOVA",2615201,"Pernambuco","PE","RIACHO TERRA NOVA","TERRA NOVA","TERRA NOVA"
"nordeste_semiarido",12292,"NONATO",-9.109518,-41.945862,"DOM INOCÊNCIO",2203453,"Piauí","PI","RIO CACIMBAS","CANINDÉ","CANINDÉ"
"nordeste_semiarido",12293,"NOVA FLORESTA",-5.948191,-38.907299,"JAGUARIBE",2306900,"Ceará","CE","RIO MANOEL LOPES","MÉDIO JAGUARIBE","MÉDIO JAGUARIBE"
"nordeste_semiarido",12294,"NOVO II",-7.643885,-37.877707,"TAVARES",2516607,"Paraíba","PB","RIACHO DOS PINTOS/OLHO D'ÁGUA","PIANCÓ","PIANCÓ"
